date,surface,slot,slot_family,sentence_index,classifier_type,numbers_in_sentence,hand_id,hand_type,hand_class,hand_scope,hand_payload_path,hand_note,text
2026-08-08,web,key_matchups,free,10,STAT_VALUE,2,,,,,,,"He improves as games progress (.886 in second pass, .754 in third pass)."
2026-08-08,web,key_matchups,free,11,TREND,1,,,,,,,The Cardinals' highest-percentage window against Freeland is innings 1-3 before he settles.
2026-08-08,web,key_matchups,free,12,TREND,3,S024,STAT_VALUE,a,2026,batter_kbb,prediction leg,"Batters who can extend the count early -- Herrera (10.4% walk rate in 2026), Masyn Winn (9.3%) -- create conditions for damage before Freeland finds his second-pass rhythm."
2026-08-08,web,key_matchups,free,13,SPLIT_DIRECTION,2,,,,,,,Masyn Winn vs Freeland: Winn's career BvP against Freeland is 1-for-6 (.167) -- the weakest line among the three Cardinals right-handed bats in the projected lineup.
2026-08-08,web,key_matchups,free,14,SPLIT_DIRECTION,3,,,,,,,"His 2026 OPS vs left-handed pitching is .735 (111 PA, above the analytical floor)."
2026-08-08,web,key_matchups,free,15,MAGNITUDE,0,,,,,,,"Watch whether Winn can improve on that career record batting 6th, where his at-bats may come with runners on base in Freeland's middle innings."
2026-08-08,web,key_matchups,free,16,SPLIT_DIRECTION,3,,,,,,,The new battery: Jimmy Crooks is the scheduled catcher tonight but has caught only 2 of Liberatore's 2026 starts (compared to Pedro Pagés's 15).
2026-08-08,web,key_matchups,free,17,FRAMING_VOICE,0,,,,,,,The battery has limited shared game time relative to the primary Pagés pairing.
2026-08-08,web,key_matchups,free,18,SPLIT_DIRECTION,0,,,,,,,Watch for any early-count pattern differences as this less-familiar combination works through the first two innings.
2026-08-08,web,key_matchups,free,19,STAT_VALUE,4,,,,,,,"Colorado's running game: Jordan Beck (19 SB, 70.4% success) and Tyler Freeman (18 SB, 66.7%) are Colorado's primary stolen-base threats."
2026-08-08,web,key_matchups,free,20,ABSENCE,1,,,,,,,With Crooks catching -- no 2026 caught-stealing data available in tonight's dataset -- watch how the Cardinals manage these runners if Beck or Freeman reaches base in a close game.
2026-08-08,web,quick_reference,free,0,GAME_STATE,0,,,,,,,Q: Which Cardinals match up best against Kyle Freeland tonight?
2026-08-08,web,quick_reference,free,1,SPLIT_DIRECTION,3,,,,,,,"The three right-handed bats -- Iván Herrera (R), Jordan Walker (R), and Masyn Winn (R) -- face Freeland's worst 2026 split (.926 OPS allowed vs RHB in 357 BF)."
2026-08-08,web,quick_reference,free,2,SPLIT_DIRECTION,3,,,,,,,Walker leads with a .913 OPS vs LHP in 2026 (123 PA).
2026-08-08,web,quick_reference,free,3,STAT_VALUE,1,,,,,,,Herrera has 1 career HR against Freeland.
2026-08-08,web,quick_reference,free,4,GAME_STATE,0,,,,,,,Q: What is Matthew Liberatore's main risk factor tonight?
2026-08-08,web,quick_reference,free,5,STAT_VALUE,3,,,,,,,His 2026 third-pass profile: 1.089 OPS in 85 BF.
2026-08-08,web,quick_reference,free,6,TREND,1,,,,,,,"The risk window opens around pitch 80-85, when Colorado batters reach their third look at him."
2026-08-08,web,quick_reference,free,7,STAT_VALUE,2,,,,,,,His first two passes (.772 and .755 OPS) are manageable; the third is the sharp escalation point.
2026-08-08,web,quick_reference,free,8,STAT_VALUE,1,,,,,,,Q: How does Freeland pitch away from home in 2026?
2026-08-08,web,quick_reference,free,9,SPLIT_DIRECTION,4,,,,,,,"An 8.29 ERA in 51.0 road innings, versus 5.49 ERA in 57.1 home innings at Coors Field."
2026-08-08,web,quick_reference,free,10,GAME_STATE,0,,,,,,,He pitches away tonight at Busch Stadium.
2026-08-08,web,quick_reference,free,11,STAT_VALUE,3,,,,,,,"His 2025 road ERA was 4.17 (90.2 IP), so the current-season road collapse is not a career-long pattern."
2026-08-08,web,quick_reference,free,12,FRAMING_VOICE,0,S060,FRAMING_VOICE,c,-,-,question header,Q: Who are Colorado's main baserunning threats?
2026-08-08,web,quick_reference,free,13,STAT_VALUE,4,S012,STAT_VALUE,b,unstated,baserunning,"quick_reference free slot, no scope word","Jordan Beck (19 SB, 70.4%) and Tyler Freeman (18 SB, 66.7%) are the high-volume stealers."
2026-08-08,web,quick_reference,free,14,STAT_VALUE,2,,,,,,,Jake McCarthy is perfect in 6 attempts in 2026.
2026-08-08,web,quick_reference,free,15,ABSENCE,1,,,,,,,Catcher Jimmy Crooks has no 2026 caught-stealing sample available in tonight's data.
2026-08-08,web,quick_reference,free,16,FRAMING_VOICE,0,,,,,,,Q: Where does the Cardinals' offense stand as a team?
2026-08-08,web,quick_reference,free,17,TREND,3,,,,,,,"Since July 20, the Cardinals rank 29th of 30 teams in runs scored per game (3.22)."
2026-08-08,web,quick_reference,free,18,GAME_STATE,0,S028,GAME_STATE,a,today,streak,,The team is on a two-game winning streak entering tonight.
2026-08-08,web,quick_reference,free,19,PREDICTION,0,,,,,,,Jordan Walker has been the offense's primary engine -- see Trend Watch for details.
2026-08-08,web,quick_reference,free,20,FRAMING_VOICE,0,S090,FRAMING_VOICE,c,-,-,question header,Q: What is the Cardinals' bullpen inherited-runner situation?
2026-08-08,web,quick_reference,free,21,STAT_VALUE,2,,,,,,,Gordon Graceffo has the lowest strand rate among tracked Cardinals relievers: 54.5% (11 IR).
2026-08-08,web,quick_reference,free,22,STAT_VALUE,2,,,,,,,Riley O'Brien leads at 70.0% (10 IR).
2026-08-08,web,quick_reference,free,23,STAT_VALUE,2,,,,,,,Kyle Leahy is at 62.1% (29 IR).
2026-08-08,web,quick_reference,free,24,ABSENCE,2,,,,,,,Michael McGreevy is 100.0% in 3 IR -- too small to project.
2026-08-08,web,quick_reference,free,25,PREDICTION,0,,,,,,,O'Brien is the most reliable option if Liberatore departs with runners on base.
2026-08-08,web,quick_reference,free,26,GAME_STATE,0,,,,,,,Q: What does a Cardinals win tonight mean for the series?
2026-08-08,web,quick_reference,free,27,GAME_EVENT,2,,,,,,,A win tonight gives the Cardinals a 2-0 lead and clinches the series ahead of Sunday's Game 3.
2026-08-08,web,quick_reference,free,28,GAME_EVENT,3,,,,,,,"The Cardinals won Game 1 last night, 3-2, and lead the series 1-0."
2026-08-08,web,quick_reference,free,29,TREND,4,,,,,,,Their 2026 record vs Colorado this series: 1-0 (season series was 2-4 in 2025 in prior matchups).
2026-08-15,email,report_card_recap,free,0,MAGNITUDE,2,,,,,,,Holmes held the Cardinals to one hit over 6.2 innings; Soriano entered with two inherited runners and surrendered Seiya Suzuki's three-run home run -- No 21 -- in the bottom of the sixth to account for all three Chicago runs.
2026-08-15,email,report_card_recap,free,1,GAME_EVENT,1,,,,,,,St Louis went scoreless on three hits in the series opener and now trails Chicago 1-0 in the three-game set.
2026-08-15,email,retrospective_commentary,free,0,STAT_VALUE,1,,,,,,,"WHAT WORKED • Liberatore struck out six in 5.1 innings and held Chicago to two hits through the fifth, keeping the Cardinals within striking distance into the late innings. • Strzelecki worked two scoreless innings, preventing additional damage after the decisive sixth."
2026-08-15,email,retrospective_commentary,free,1,PREDICTION,0,,,,,,,"WHAT DIDN'T • The Cardinals managed three hits total against Holmes and the Cubs' bullpen, going scoreless through nine innings with no margin for pitching error. • Soriano could not strand Liberatore's two inherited runners; Suzuki's three-run home run -- his 21st -- ended the scoring and handed Chicago the series lead."
2026-08-15,email,bottom_line_content,free,0,TREND,3,,,,,,,"EDGE -- Boyd's 2026 second-time-through split (.806 OPS, 125 BF) is the Cardinals' most concrete scoring window."
2026-08-15,email,bottom_line_content,free,1,SPLIT_DIRECTION,4,,,,,,,"The three Cardinals right-handers -- Herrera, Walker, and Winn -- draw a Boyd who allows a .720 OPS to right-handed batters this season (244 BF), a materially softer matchup than the version the six left-handers will face (.595 OPS, 85 BF)."
2026-08-15,email,bottom_line_content,free,2,SPLIT_DIRECTION,1,,,,,,,"THREAT -- Six of nine projected Cardinals starters bat left-handed, and Boyd's 2026 platoon split against this hand is pronounced."
2026-08-15,email,bottom_line_content,free,3,ROSTER_FACT,0,S066,SPLIT_DIRECTION,b,implicit,pitcher_platoon,"BARE ""strongest platoon advantage""",The lineup construction means Boyd faces his strongest platoon advantage through the first pass; the Cardinals' path to scoring runs almost entirely through right-handed bats or the middle-inning window.
2026-08-15,email,bottom_line_content,free,4,PREDICTION,0,,,,,,,WATCH -- The fourth through sixth innings.
2026-08-15,email,bottom_line_content,free,5,TREND,3,,,,,,,"Boyd's TTO2 window (.806 OPS, 125 BF) is the Cardinals' clearest opportunity; if St Louis cannot capitalize during the second pass through the order, they are racing against a pitcher who has posted a .595 OPS against the hand that will represent two-thirds of their lineup all day."
2026-08-15,email,key_matchups_prose,free,0,SPLIT_DIRECTION,4,,,,,,,"Cardinals vs Boyd (L, 3.50) Boyd's first-pass split is his sharpest in 2026 (.610 OPS, 126 BF), so the six left-handed Cardinals will face their steepest climb early."
2026-08-15,email,key_matchups_prose,free,1,STAT_VALUE,11,,,,,,,The right-handed trio is the leverage group: Jordan Walker is hitting .292/.385/.531 (.916 OPS) against left-handed pitching in 2026 (130 PA); Iván Herrera is at .254/.390/.410 (.800 OPS) against lefties this season (164 PA).
2026-08-15,email,key_matchups_prose,free,2,SPLIT_DIRECTION,6,,,,,,,"Alec Burleson presents the starkest contrast -- he is hitting .200/.234/.297 (.531 OPS) against left-handers in 2026 (154 PA), making him Boyd's most favorable lineup matchup among the Cardinals' lineup spots that will see the most plate appearances."
2026-08-15,email,key_matchups_prose,free,3,SPLIT_DIRECTION,13,,,,,,,"Cubs vs McGreevy (R, 3.64) McGreevy's primary 2025 vulnerability was left-handed batters (.911 OPS, 190 PA); in 2026 that number has improved to .742 OPS (328 BF), though the gap vs right-handers (.580 OPS vs RHB in 2025, 210 PA; .697 OPS in 2026, 185 BF) has narrowed."
2026-08-15,email,key_matchups_prose,free,4,ROSTER_FACT,0,,,,,,,"The Cubs project three left-handed bats (Busch, Conforto, Crow-Armstrong) in the lineup pool."
2026-08-15,email,key_matchups_prose,free,5,BVP_HISTORY,10,,,,,,,"Pete Crow-Armstrong (.912 OPS, 546 PA) is the primary Cubs threat; in career BvP, Michael Busch is 3-for-8 against McGreevy with 2 home runs (1.250 SLG, 8 PA), and Ian Happ is 4-for-8 (9 PA, .500 AVG, .556 OBP)."
2026-08-15,email,key_matchups_prose,free,6,SPLIT_DIRECTION,4,,,,,,,"McGreevy's 2026 TTO3 split (.812 OPS, 102 BF) is his most vulnerable pass -- a reversal from the improvement-through-order pattern he showed in 2025 -- and the Cubs' patient lineup is built to exploit late-inning exposure."
2026-08-15,email,watchlist_prose,free,0,FRAMING_VOICE,0,,,,,,,The TTO3 door closes fast.
2026-08-15,email,watchlist_prose,free,1,TREND,3,,,,,,,"If the Cardinals cannot score during Boyd's second-time-through window, they run into a pitcher who has posted a .631 OPS in the third pass (78 BF) -- a sharp recovery from the .806 TTO2 exposure."
2026-08-15,email,watchlist_prose,free,2,FRAMING_VOICE,0,,,,,,,The middle-inning window is narrow.
2026-08-15,email,watchlist_prose,free,3,FRAMING_VOICE,0,,,,,,,McGreevy-Crooks battery pairing.
2026-08-15,email,watchlist_prose,free,4,STAT_VALUE,4,,,,,,,McGreevy has a 9.35 ERA in 2 starts with Crooks behind the plate and a 4.24 ERA in 14 starts with Pages.
2026-08-15,email,watchlist_prose,free,5,PREDICTION,0,,,,,,,The small-sample gap is extreme; watch for early command signs from McGreevy in this pairing.
2026-08-15,email,watchlist_prose,free,6,SPLIT_DIRECTION_BARE,0,,,,,,,Cubs running game vs Crooks.
2026-08-15,email,watchlist_prose,free,7,STAT_VALUE,6,,,,,,,"Chicago's baserunners are active: Crow-Armstrong (35 SB, 81.4% success rate), Hoerner (29 SB, 82.9%), Swanson (20 SB, 87.0%)."
2026-08-15,email,watchlist_prose,free,8,STAT_VALUE,4,,,,,,,"Crooks has 1 caught stealing in 13 attempts this season; his throwing rate is withheld (13 attempts, below the 20-attempt minimum for publication)."
2026-08-15,email,watchlist_prose,free,9,FRAMING_VOICE,0,,,,,,,Prospect note (carryover).
2026-08-15,email,watchlist_prose,free,10,STAT_VALUE,1,,,,,,,Joshua Baez is the Cardinals' No 3 prospect.
2026-08-15,email,watchlist_prose,free,11,PREDICTION,0,,,,,,,He was not in the projected lineup for yesterday's game; whether he factors into today's lineup remains unconfirmed as of this report.
2026-08-15,email,trend_watch_prose,free,0,GAME_STATE,0,,,,,,,The bottom of the order is broken.
2026-08-15,email,trend_watch_prose,free,1,STAT_VALUE,9,,,,,,,Since 2026-07-04 -- the point where the Cardinals' run-scoring environment shifted -- the 6-9 lineup slots have posted a .532 OPS (.192 AVG / .263 OBP / .269 SLG) across 561 plate appearances over 37 games.
2026-08-15,email,trend_watch_prose,free,2,TREND,1,,,,,,,That ranks last among all 30 MLB teams in the window.
2026-08-15,email,trend_watch_prose,free,3,PREDICTION,0,,,,,,,"Today, those four lineup spots (Winn, Crooks, Gorman, Church) will be occupied by batters who face Boyd at his most dominant hand -- four left-handers who have not hit in this stretch -- which means the Cardinals are essentially counting on a five-man offense to carry today's game."
2026-08-15,email,trend_watch_prose,free,4,GAME_STATE,1,,,,,,,The standings offer no slack: St Louis is 3.5 games out of a wild-card spot.
2026-08-15,email,trend_watch_prose,free,5,FRAMING_VOICE,0,,,,,,,Wetherholt's power pace.
2026-08-15,email,trend_watch_prose,free,6,TREND,4,,,,,,,"JJ Wetherholt has 16 home runs through 122 team games, a pace that projects to 21 home runs over a full season (milestone: 20)."
2026-08-15,email,trend_watch_prose,free,7,TREND,2,,,,,,,He is also on pace for 102 runs scored -- a 100-run season has historically served as the threshold for a leadoff hitter considered among the league's top offensive contributors.
2026-08-15,email,trend_watch_prose,free,8,MAGNITUDE,1,,,,,,,Both milestones are within reach; whether the Cardinals' struggling bottom third generates enough traffic to keep Wetherholt's run total climbing is the tension worth watching over the final 40 games.
2026-08-15,web,web_yesterday_recap,free,0,MAGNITUDE,2,,,,,,,"Clay Holmes held the Cardinals to one hit in 6.2 innings; Soriano entered with two inherited runners and surrendered Seiya Suzuki's three-run home run — No 21 — in the bottom of the sixth, providing all three Chicago runs."
2026-08-15,web,web_yesterday_recap,free,1,STAT_VALUE,1,,,,,,,"Matthew Liberatore struck out six in 5.1 innings and Strzelecki worked two scoreless frames, but the Cardinals went scoreless on three hits in the series opener."
2026-08-15,web,web_yesterday_recap,free,2,MAGNITUDE,1,,,,,,,Chicago now leads the three-game set 1-0.
2026-08-15,web,season_context_starters,free,0,STAT_VALUE,1,,,,,,,"Michael McGreevy (R, 3.64 ERA) starts for St Louis."
2026-08-15,web,season_context_starters,free,1,STAT_VALUE,8,,,,,,,"McGreevy is a ground-ball pitcher (49.2% GB rate, 307 BIP in 2025) with a command-first profile: 14.5% K rate, 5.0% BB rate, 2.90 K/BB ratio (95.2 IP in 2025)."
2026-08-15,web,season_context_starters,free,2,STAT_VALUE,7,,,,,,,"He pitches away today at Wrigley Field; his 2025 road ERA was 3.55 (188 BF, 45.2 IP), improving to 3.90 ERA in 60.0 IP away in 2026."
2026-08-15,web,season_context_starters,free,3,STAT_VALUE,2,,,,,,,McGreevy has stranded all 3 inherited runners this season (100.0% strand rate).
2026-08-15,web,season_context_starters,free,4,STAT_VALUE,1,,,,,,,"Matt Boyd (L, 3.50 ERA) starts for Chicago at home."
2026-08-15,web,season_context_starters,free,5,SPLIT_DIRECTION,5,,,,,,,Boyd's 2026 season is defined by a pronounced platoon split: .595 OPS against left-handed batters (85 BF) — the hand that will represent six of nine projected Cardinals starters — and .720 OPS against right-handers (244 BF).
2026-08-15,web,season_context_starters,free,6,TREND,4,S044,SPLIT_DIRECTION,a,2026 (slot),tto table,both figures; the 08-15 hedge false-positive sentence,"His second-time-through-the-order split (.806 OPS, 125 BF) is the game's most exploitable window; his first pass (.610 OPS, 126 BF) is his sharpest."
2026-08-15,web,season_context_starters,free,7,STAT_VALUE,4,,,,,,,"Boyd's 2026 home ERA is 4.54 (151 BF, 37.2 IP)."
2026-08-15,web,season_context_injuries,free,0,ABSENCE,0,,,,,,,Cardinals No Cardinals players on the injured list.
2026-08-15,web,season_context_injuries,free,1,STAT_VALUE,2,,,,,,,"Holmes was activated August 8 and started yesterday's series opener, working 6.2 innings (1H, 0R)."
2026-08-15,web,season_context_injuries,free,2,GAME_STATE,0,,,,,,,He is not expected to be available today on standard rest.
2026-08-15,web,season_context_injuries,free,3,ROSTER_FACT,1,,,,,,,Ben Brown (neck strain) remains on the 60-day IL with no activation in this payload.
2026-08-15,web,season_context_injuries,free,4,GAME_EVENT,0,,,,,,,"The Cubs' bullpen options yesterday included Rolison, Zeferjahn, and Webb."
2026-08-15,web,bvp_cardinals_vs_starter_annotation,bound,0,ABSENCE,0,,,,,,,No career BvP data available for Cardinals batters against Matt Boyd heading into today's game.
2026-08-15,web,bvp_cardinals_vs_starter_annotation,bound,1,FRAMING_VOICE,0,,,,,,,Splits analysis (sections 2C and 2D) carries the primary analytical weight for this matchup.
2026-08-15,web,bvp_opponent_vs_starter_annotation,bound,0,STAT_VALUE,2,,,,,,,All samples are 6–9 PA and carry no predictive weight on their own; treat as directional context only.
2026-08-15,web,bvp_opponent_vs_starter_annotation,bound,1,STAT_VALUE,8,,,,,,,"Ian Happ (4-for-8, .500 AVG, .556 OBP, 9 PA) and Michael Busch (3-for-8, 2 HR, 1.250 SLG, 8 PA) are the most notable positive BvP marks."
2026-08-15,web,bvp_opponent_vs_starter_annotation,bound,2,STAT_VALUE,5,,,,,,,"Pete Crow-Armstrong (1-for-7, .143 AVG, 7 PA) is the easiest McGreevy out in career BvP — though his 2026 season performance (.912 OPS overall) makes him a persistent threat by the larger context."
2026-08-15,web,bvp_opponent_vs_starter_annotation,bound,3,STAT_VALUE,4,,,,,,,"Kelly (.375 AVG, 8 PA) and Hoerner (.333 AVG, 7 PA) are positive but similarly limited by sample."
2026-08-15,web,platoon_cardinals_annotation,bound,0,MAGNITUDE,8,,,,,,,"Right-handed bats vs Boyd: Iván Herrera leads the right-handed group in the 2025 baseline (.330/.455/.660, 124 PA vs LHP) with a 2026 companion of .800 OPS (164 PA)."
2026-08-15,web,platoon_cardinals_annotation,bound,1,SPLIT_DIRECTION,8,,,,,,,"Jordan Walker shows the most significant positive shift: his 2025 vs-LHP mark (.255/.318/.347, 107 PA) has climbed to a .916 OPS in 2026 (130 PA) — the strongest right-handed leverage bat against Boyd today."
2026-08-15,web,platoon_cardinals_annotation,bound,2,SPLIT_DIRECTION,8,,,,,,,"Masyn Winn is the more modest option (.255/.313/.349, 163 PA in 2025; .732 OPS in 2026, 117 PA)."
2026-08-15,web,platoon_cardinals_annotation,bound,3,SPLIT_DIRECTION,8,,,,,,,"Left-handed bats vs Boyd: Burleson is the primary concern: .271/.310/.398 against left-handers in 2025 (127 PA), with a 2026 companion of .531 OPS (154 PA) — a meaningful deterioration."
2026-08-15,web,platoon_cardinals_annotation,bound,4,STAT_VALUE,5,,,,,,,"Church (14 PA in 2025) and Crooks (8 PA, 2026 below 60-PA floor) have samples too small to weigh."
2026-08-15,web,platoon_cardinals_annotation,bound,5,FRAMING_VOICE,0,,,,,,,The structural disadvantage of six left-handers facing a dominant left-handed pitcher is the section's most actionable takeaway.
2026-08-15,web,platoon_opponent_annotation,bound,0,SPLIT_DIRECTION,8,,,,,,,"Left-handed threat vs McGreevy: Crow-Armstrong (.271/.315/.523, 459 PA vs RHP in 2025; .909 OPS in 2026, 368 PA) is the most dangerous Cubs bat against right-handed pitching regardless of split."
2026-08-15,web,platoon_opponent_annotation,bound,1,STAT_VALUE,8,,,,,,,Busch brings a 2025 baseline of .272/.356/.554 (497 PA) with a 2026 companion of .746 OPS (386 PA).
2026-08-15,web,platoon_opponent_annotation,bound,2,SPLIT_DIRECTION,8,,,,,,,"Happ (switch, .247/.351/.440 vs RHP in 2025, 481 PA; .817 OPS in 2026, 373 PA) brings above-average patience to his right-side production."
2026-08-15,web,platoon_opponent_annotation,bound,3,SPLIT_DIRECTION,5,,,,,,,"McGreevy's relief: Conforto (.190/.292/.323 vs RHP in 2025, 408 PA) is the softest left-handed Cubs bat against right-handed pitching; he is the most favorable matchup McGreevy can get from the Cubs' left-handed pool."
2026-08-15,web,platoon_opponent_annotation,bound,4,SPLIT_DIRECTION,8,,,,,,,"Swanson (.232/.291/.395, 507 PA) and Hoerner (.275/.330/.349, 500 PA) are the more modest right-handed Cubs bats."
2026-08-15,web,platoon_opponent_annotation,bound,5,SPLIT_DIRECTION,8,,,,,,,"Amaya (.312/.341/.545 vs RHP in 2025, 82 PA) shows a small but eye-catching positive BvP profile against right-handers; his 2026 OPS (136 PA) of .716 is the more reliable baseline."
2026-08-15,web,pitcher_platoon_annotation,bound,0,SPLIT_DIRECTION,9,,,,,,,"vs Left-Handed Batters: 2025 baseline: .318/.368/.543 (.911 OPS, 190 PA). 2026 to date: .742 OPS (328 BF) — a meaningful improvement, but still McGreevy's more vulnerable split."
2026-08-15,web,pitcher_platoon_annotation,bound,1,SPLIT_DIRECTION,9,,,,,,,"The Cubs project Busch, Conforto, and Crow-Armstrong as left-handed bats; all three represent elevated risk given this split history, with Crow-Armstrong and Busch the higher-leverage concerns. vs Right-Handed Batters: 2025 baseline: .225/.255/.325 (.580 OPS, 210 PA). 2026 to date: .697 OPS (185 BF)."
2026-08-15,web,pitcher_platoon_annotation,bound,2,SPLIT_DIRECTION,1,,,,,,,"The gap between McGreevy's left-handed and right-handed splits has narrowed in 2026, but the directional advantage for right-handed Cubs hitters remains present at this sample size."
2026-08-15,web,pitcher_home_away_annotation,bound,0,STAT_VALUE,8,,,,,,,"McGreevy pitches away today at Wrigley Field. 2025 away baseline: 3.55 ERA (188 BF, 45.2 IP). 2026 away companion: 3.90 ERA (60.0 IP) — a slight increase from the 2025 road mark."
2026-08-15,web,pitcher_home_away_annotation,bound,1,SPLIT_DIRECTION,9,,,,,,,"His 2025 home ERA (5.22, 212 BF, 50.0 IP) was a pronounced weakness that has reversed sharply in 2026 (3.41 ERA, 66.0 IP at home); today's context is the road split, where his 2026 performance represents a marginal step back from the 2025 baseline rather than the dramatic home improvement."
2026-08-15,web,tto_splits_annotation,bound,0,GAME_STATE,2,,,,,,,McGreevy's 2026 TTO splits represent a reversal of his 2025 improvement-through-order pattern.
2026-08-15,web,tto_splits_annotation,bound,1,SPLIT_DIRECTION,7,S010,SPLIT_DIRECTION,a,2025,tto table,"all three figures; ""better"" from pitcher's view","In 2025, each pass was better than the last: TTO1 .792 OPS (154 PA), TTO2 .715 OPS (152 PA), TTO3 .677 OPS (94 PA)."
2026-08-15,web,tto_splits_annotation,bound,2,STAT_VALUE,7,,,,,,,"In 2026, that pattern has inverted: TTO1 .657 OPS (207 BF), TTO2 .755 OPS (204 BF), TTO3 .812 OPS (102 BF)."
2026-08-15,web,tto_splits_annotation,bound,3,FRAMING_VOICE,0,,,,,,,The third pass is now his most expensive by OPS.
2026-08-15,web,tto_splits_annotation,bound,4,GAME_STATE,0,,,,,,,"The Cubs' lineup — patient, with multiple above-average BB% contributors — is well suited to drive pitch counts and reach the third-pass window."
2026-08-15,web,tto_splits_annotation,bound,5,FRAMING_VOICE,0,,,,,,,McGreevy's ability to avoid that exposure through efficient early-inning work is a key in-game variable.
2026-08-15,web,inherited_runners_annotation,bound,0,STAT_VALUE,2,,,,,,,McGreevy has stranded all 3 inherited runners this season (100.0% strand rate).
2026-08-15,web,inherited_runners_annotation,bound,1,MAGNITUDE,3,,,,,,,"In the bullpen, Riley O'Brien (70.0% strand rate, 10 IR) is the only reliever above the league average (68.8%)."
2026-08-15,web,inherited_runners_annotation,bound,2,MAGNITUDE,4,,,,,,,"Kyle Leahy (62.1% strand, 29 IR) and Gordon Graceffo (54.5% strand, 11 IR) have both been below average in inherited-runner situations; if McGreevy exits with runners on base, the bullpen's inherited-runner track record is a relevant handoff risk."
2026-08-15,web,batted_ball_annotation,bound,0,MAGNITUDE,4,,,,,,,"McGreevy's 49.2% ground-ball rate (307 BIP in 2025) exceeds the league average (47.0%), making him structurally effective at inducing weak contact."
2026-08-15,web,batted_ball_annotation,bound,1,SPLIT_DIRECTION,0,,,,,,,"Every Cubs hitter in the table shows a substantially higher LD AVG than GB AVG — consistent with league norms, but it underscores that McGreevy's goal is to generate the low-outcome grounders rather than concede the line drives."
2026-08-15,web,batted_ball_annotation,bound,2,STAT_VALUE,2,,,,,,,Hoerner (.281 GB AVG) and Bregman (.289 GB AVG) are the most effective at converting grounders into hits; they are the most dangerous Cubs bats on ground-ball contact.
2026-08-15,web,batted_ball_annotation,bound,3,STAT_VALUE,3,,,,,,,Crow-Armstrong (40.7% FB rate in 2025 hitter profile) and Suzuki (38.4% FB rate) represent the greatest fly-ball risk against McGreevy if he misses his spots.
2026-08-15,web,battery_annotation,bound,0,ROSTER_FACT,0,,,,,,,Crooks starts behind the plate today.
2026-08-15,web,battery_annotation,bound,1,SPLIT_DIRECTION,6,,,,,,,McGreevy's ERA splits by catcher are extreme: 9.35 ERA in 2 starts with Crooks (8.2 IP) vs 4.24 ERA in 14 starts with Pagés (80.2 IP).
2026-08-15,web,battery_annotation,bound,2,ABSENCE,1,,,,,,,The Crooks sample is too small for causal inference — game-state and opponent quality are uncontrolled — but the 2-game window warrants early monitoring for command and rhythm indicators.
2026-08-15,web,battery_annotation,bound,3,STAT_VALUE,3,,,,,,,"The single Pozo start (5.2 IP, 0.00 ERA, .056 AVG against) is noise at that sample."
2026-08-15,web,battery_annotation,bound,4,ROSTER_FACT,0,,,,,,,Pagés is on the roster but not starting today.
2026-08-15,web,baserunning_content,bound,0,STAT_VALUE,1,,,,,,,Cubs stolen-base activity (2026): Chicago's baserunners are prolific and efficient.
2026-08-15,web,baserunning_content,bound,1,STAT_VALUE,16,,,,,,,"Pete Crow-Armstrong leads with 35 stolen bases (8 CS, 81.4% success rate in 43 attempts); Nico Hoerner has 29 SB (6 CS, 82.9% in 35 attempts); Dansby Swanson has 20 SB (3 CS, 87.0% in 23 attempts); Tyrone Taylor has 12 SB (2 CS, 85.7% in 14 attempts)."
2026-08-15,web,baserunning_content,bound,2,STAT_VALUE,8,,,,,,,"Secondary threats include Ian Happ (6 SB, 3 CS, 66.7% in 9 attempts) and Seiya Suzuki (5 SB, 2 CS, 71.4% in 7 attempts)."
2026-08-15,web,baserunning_content,bound,3,STAT_VALUE,4,,,,,,,"Catcher throwing — Cardinals: Jimmy Crooks has 1 caught stealing in 13 attempts this season; his throwing rate is withheld (13 attempts, below the 20-attempt minimum for publication)."
2026-08-15,web,baserunning_content,bound,4,STAT_VALUE,3,,,,,,,"Pagés has a 31.5% caught-stealing rate (17 CS in 54 attempts) and is the primary Cardinals catcher by sample, but Crooks starts today."
2026-08-15,web,baserunning_content,bound,5,FRAMING_VOICE,0,,,,,,,The Cubs' active running game against an unreportable Crooks throwing sample is the most consequential matchup in this section.
2026-08-15,web,baserunning_content,bound,6,STAT_VALUE,6,,,,,,,Catcher throwing — Cubs: Carson Kelly has a 23.3% caught-stealing rate (14 CS in 60 attempts); Miguel Amaya has a 31.0% rate (9 CS in 29 attempts).
2026-08-15,web,baserunning_content,bound,7,FRAMING_VOICE,0,,,,,,,Both rates are publishable.
2026-08-15,web,baserunning_content,bound,8,ABSENCE,0,,,,,,,Cubs catcher identity for today is unconfirmed from the projected lineup (both Kelly and Amaya appear in the roster pool with batting order listed as None).
2026-08-15,web,defense_annotation,bound,0,GAME_EVENT,4,,,,,,,Masyn Winn at shortstop leads this group by volume and reliability: .994 fielding percentage across 129 games with 64 double plays turned (3 errors) — a strong defensive anchor.
2026-08-15,web,defense_annotation,bound,1,GAME_EVENT,2,,,,,,,Jimmy Crooks is error-free in 14 games at catcher (1.000 Fld%).
2026-08-15,web,defense_annotation,bound,2,ROSTER_FACT,2,,,,,,,"Alec Burleson's first-base line (50G, .990 Fld%, 27 DP) is the most meaningful defensive sample; he is clean across all three outfield positions as well."
